spp,CommonName,Source,PrimerNote,Country,Site,lat_deg,lat_min,lat_sec,lon_deg,lon_min,lon_sec,CollectionYear,NumMarkers,MarkerName,CrossSpp,n,Repeat,He,Hese,Notes
Sardina pilchardus,European pilchard,Gonzalez & Zardoya 2007 BMC Evol. Biol. 7:197,0,Spain,Barcelona,41.375295,,,2.20525,,,,1,SARA2F,0,43,2,0.931,,
Sardina pilchardus,European pilchard,Gonzalez & Zardoya 2007 BMC Evol. Biol. 7:197,0,Greece,Kavala,40.635714,,,24.458342,,,,1,SAR2.18,0,48,2,0.946,,
Sardina pilchardus,European pilchard,Gonzalez & Zardoya 2007 BMC Evol. Biol. 7:197,0,Greece,Kavala,40.635714,,,24.458342,,,,1,SAR9,0,48,2,0.938,,
Sardina pilchardus,European pilchard,Gonzalez & Zardoya 2007 BMC Evol. Biol. 7:197,0,Greece,Kavala,40.635714,,,24.458342,,,,1,SARA2F,0,47,2,0.939,,
Thalassoma bifasciatum,Bluehead ,"Haney, Silliman, & Rand 2007 Heredity 98:294-302",0,US Virgin Islands,"Grapetree Bay, St Croix",17.746,,,-64.591657,,,,1,Tb4,0,53,3,0.94,,
Thalassoma bifasciatum,Bluehead ,"Haney, Silliman, & Rand 2007 Heredity 98:294-302",0,US Virgin Islands,"Jack Bay, St Croix",17.747,,,-64.580394,,,,1,T3235,0,46,2,0.98,,
Thalassoma bifasciatum,Bluehead ,"Haney, Silliman, & Rand 2007 Heredity 98:294-302",0,US Virgin Islands,"Northstar Bay, St Croix",17.763,,,-64.837462,,,,1,Tb42,0,43,3,0.93,,
Thalassoma bifasciatum,Bluehead ,"Haney, Silliman, & Rand 2007 Heredity 98:294-302",0,US Virgin Islands,"Northstar Bay, St Croix",17.763,,,-64.837462,,,,1,Tb4,0,49,3,0.94,,
Thalassoma bifasciatum,Bluehead ,"Haney, Silliman, & Rand 2007 Heredity 98:294-302",0,Bahamas,San Salvador,23.926,,,-74.576531,,,,1,Tb4,0,38,3,0.94,,
Thalassoma bifasciatum,Bluehead ,"Haney, Silliman, & Rand 2007 Heredity 98:294-302",0,Belize,South Water Caye,16.830739,,,-88.081964,,,,1,Tb50,0,27,2,0.97,,
Thalassoma bifasciatum,Bluehead ,"Haney, Silliman, & Rand 2007 Heredity 98:294-302",0,Belize,South Water Caye,16.830739,,,-88.081964,,,,1,Tb42,0,27,3,0.94,,
Hippoglossus stenolepis,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,USA,"Adak, AK",51.884968,,,-176.581631,,,2002,1,Hhi52,1,93,14,0.7701,,
Hippoglossus stenolepis,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,USA,"Newport, Oregon",44.618822,,,-124.087515,,,2002,1,Hhi52,1,42,14,0.6774,,
Hippoglossus stenolepis,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,USA,"St. Paul, AK",57.142946,,,-170.371327,,,2002,1,Hhi52,1,94,14,0.7183,,
Macrourus berglax,Roughhead grenadier,Helyar et al. 2010 Cons Gen Res 2:1-4,1,Norway,Svalbard,75,,,-14,,,2002,1,Mbe01,0,24,2,0.69,,
Macrourus berglax,Roughhead grenadier,Helyar et al. 2010 Cons Gen Res 2:1-4,1,Norway,Svalbard,75,,,-14,,,2002,1,Mbe08,0,24,2,0.67,,
Macrourus berglax,Roughhead grenadier,Helyar et al. 2010 Cons Gen Res 2:1-4,1,Greenland,South East Greenland,60,,,-41,,,2003,1,Mbe01,0,24,2,0.79,,
Macrourus berglax,Roughhead grenadier,Helyar et al. 2010 Cons Gen Res 2:1-4,1,Greenland,South East Greenland,60,,,-41,,,2003,1,Mbe08,0,24,2,0.75,,
Macrourus berglax,Roughhead grenadier,Helyar et al. 2010 Cons Gen Res 2:1-4,1,Greenland,South East Greenland,60,,,-41,,,2003,1,Mbe10,0,24,3,0.77,,
Acanthopagrus schlegelii,Blackhead seabream,Jeong et al. 2003 Fish Sci,0,Korea,Kochi,33.38423,,,133.2875,,,,1,Acs3,0,50,2,0.783,,
Acanthopagrus schlegelii,Blackhead seabream,Jeong et al. 2003 Fish Sci,0,Korea,Kochi,33.38423,,,133.2875,,,,1,Acs4,0,50,2,0.702,,
Acanthopagrus schlegelii,Blackhead seabream,Jeong et al. 2003 Fish Sci,0,Korea,Kochi,33.38423,,,133.2875,,,,1,Acs9,0,50,2,0.905,,
Acanthopagrus schlegelii,Blackhead seabream,Jeong et al. 2003 Fish Sci,0,Korea,Mie,34.3116,,,136.69235,,,,1,Acs1,0,50,2,0.689,,
Acanthopagrus schlegelii,Blackhead seabream,Jeong et al. 2003 Fish Sci,0,Korea,Mie,34.3116,,,136.69235,,,,1,Acs4,0,50,2,0.795,,
Acanthopagrus schlegelii,Blackhead seabream,Jeong et al. 2003 Fish Sci,0,Korea,Mie,34.3116,,,136.69235,,,,1,Acs9,0,50,2,0.929,,
Acanthopagrus schlegelii,Blackhead seabream,Jeong et al. 2003 Fish Sci,0,Korea,Nagasaki,32.92481,,,130.19225,,,,1,Acs1,0,27,2,0.68,,
Acanthopagrus schlegelii,Blackhead seabream,Jeong et al. 2003 Fish Sci,0,Korea,Nagasaki,32.92481,,,130.19225,,,,1,Acs3,0,26,2,0.905,,
Acanthopagrus schlegelii,Blackhead seabream,Jeong et al. 2003 Fish Sci,0,Korea,Nagasaki,32.92481,,,130.19225,,,,1,Acs4,0,26,2,0.791,,
Acanthopagrus schlegelii,Blackhead seabream,Jeong et al. 2003 Fish Sci,0,Korea,Nagasaki,32.92481,,,130.19225,,,,1,Acs9,0,26,2,0.93,,
Acanthopagrus schlegelii,Blackhead seabream,Jeong et al. 2003 Fish Sci,0,Korea,Tottori,35.45639,,,133.40706,,,,1,Acs3,0,46,2,0.87,,
Acanthopagrus schlegelii,Blackhead seabream,Jeong et al. 2003 Fish Sci,0,Korea,Tottori,35.45639,,,133.40706,,,,1,Acs4,0,49,2,0.784,,
Acanthopagrus schlegelii,Blackhead seabream,Jeong et al. 2003 Fish Sci,0,Korea,Tottori,35.45639,,,133.40706,,,,1,Acs9,0,49,2,0.919,,
Trachurus trachurus,Atlantic horse mackerel,Kasapidis & Magoulas 2008 Fish Res,0,Norway,Norway 0100,59,,,3,,,2000,4,,0,96,2,0.8266,,
Merluccius merluccius,European hake,Lundy et al. 2000 Mol Ecol,0,France,Bay of Biscay north 1998,46.2587963,,,-4.0275,,,1998,1,Hk20,0,100,2,0.88,,
Merluccius merluccius,European hake,Lundy et al. 2000 Mol Ecol,0,France,Bay of Biscay north 1998,46.2587963,,,-4.0275,,,1998,1,Hk29,0,100,2,0.76,,
Merluccius merluccius,European hake,Lundy et al. 2000 Mol Ecol,0,France,Bay of Biscay north 1998,46.2587963,,,-4.0275,,,1998,1,Hk34b,0,100,2,0.88,,
Merluccius merluccius,European hake,Lundy et al. 2000 Mol Ecol,0,France,Bay of Biscay north 1998,46.2587963,,,-4.0275,,,1998,1,Hk3b,0,100,2,0.83,,
Merluccius merluccius,European hake,Lundy et al. 2000 Mol Ecol,0,France,Bay of Biscay north 1998,46.2587963,,,-4.0275,,,1998,1,UEAW01,1,100,3,0.83,,
Brevoortia gunteri,Finescale menhaden,Lynch 2008 Thesis,0,USA,West Louisiana,29.506549,,,-92.550659,,,2006-2007,1,Aa16,1,24,2,0.507,,
Brevoortia gunteri,Finescale menhaden,Lynch 2008 Thesis,0,USA,West Louisiana,29.506549,,,-92.550659,,,2006-2007,1,Asa16,1,25,3,0.741,,
Brevoortia gunteri,Finescale menhaden,Lynch 2008 Thesis (W&M),0,USA,West Louisiana,29.506549,,,-92.550659,,,2006-2007,1,AsaB020,1,24,3,0.473,,
Brevoortia gunteri,Finescale menhaden,Lynch 2008 Thesis (W&M),0,USA,West Louisiana,29.506549,,,-92.550659,,,2006-2007,1,AsaC334,1,11,4,0.814,,
Brevoortia gunteri,Finescale menhaden,Lynch 2008 Thesis (W&M),0,USA,West Louisiana,29.506549,,,-92.550659,,,2006-2007,1,AsaD055,1,25,4,0.912,,
Brevoortia smithi,Yellowfin menhaden,Lynch 2008 Thesis (W&M),0,USA,West Florida,30.221102,,,-86.334229,,,2006-2007,1,Aa16,1,24,2,0.325,,
Brevoortia smithi,Yellowfin menhaden,Lynch 2008 Thesis (W&M),0,USA,West Florida,30.221102,,,-86.334229,,,2006-2007,1,Asa16,1,24,3,0.582,,
Brevoortia smithi,Yellowfin menhaden,Lynch 2008 Thesis (W&M),0,USA,West Florida,30.221102,,,-86.334229,,,2006-2007,1,Asa2,1,24,3,0.117,,
Brevoortia smithi,Yellowfin menhaden,Lynch 2008 Thesis (W&M),0,USA,West Florida,30.221102,,,-86.334229,,,2006-2007,1,AsaC334,1,17,4,0.595,,
Brevoortia smithi,Yellowfin menhaden,Lynch 2008 Thesis (W&M),0,USA,West Florida,30.221102,,,-86.334229,,,2006-2007,1,AsaD055,1,24,4,0.883,,
Brevoortia smithi,Yellowfin menhaden,Lynch 2008 Thesis (W&M),0,USA,West Florida,30.221102,,,-86.334229,,,2006-2007,1,SarBH04,1,24,2,0.307,,
Acanthochromis polyacanthus,Spiny chromis,Miller-Sims et al. 2008: Mol. Ecol. 17:5036-5048,0,Australia,"Sweet Lip reef, Swain group of Southern Great Barrier Reef",-22.3,,,152.769193,,,2006,1,POM15,0,12,,0.75,,
Acanthochromis polyacanthus,Spiny chromis,Miller-Sims et al. 2008: Mol. Ecol. 17:5036-5048,0,Australia,"Hixson reef, Swain group of Southern Great Barrier Reef",-22.3,,,152.760095,,,2006,1,POM15,0,10,,0.69,,
Dicentrarchus labrax ,European seabass,Naciri et al. 1999 Journal of Heredity 90:592-596,0,Spain,Valencia,39.431634,,,-0.301775,,,1994,6,all_loci,0,37,2,0.83,0.0115,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,Kattegat,57.1,,,11.2,,,"1996, 1997",1,Gmo1,0,90,2,0.057,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,Kattegat,57.1,,,11.2,,,"1996, 1997",1,Gmo2,0,90,2,0.833,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,Kattegat,57.1,,,11.2,,,"1996, 1997",1,Gmo120,0,89,2,0.948,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,Kattegat,57.1,,,11.2,,,"1996, 1997",1,Gmo132,0,90,2,0.861,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,Kattegat,57.1,,,11.2,,,"1996, 1997",1,Gmo141,0,90,2,0.894,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,Kattegat,57.1,,,11.2,,,"1996, 1997",1,Gmo8,0,90,4,0.529,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,Kattegat,57.1,,,11.2,,,"1996, 1997",1,Gmo19,0,90,4,0.895,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,Kattegat,57.1,,,11.2,,,"1996, 1997",1,Gmo34,0,90,4,0.42,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,Kattegat,57.1,,,11.2,,,"1996, 1997",1,Gmo37,0,89,4,0.781,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,Belt Sea,54.69,,,10.755,,,"1996, 1997",1,Gmo1,0,128,2,0.164,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,Belt Sea,54.69,,,10.755,,,"1996, 1997",1,Gmo120,0,128,2,0.953,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,Belt Sea,54.69,,,10.755,,,"1996, 1997",1,Gmo132,0,128,2,0.914,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,Belt Sea,54.69,,,10.755,,,"1996, 1997",1,Gmo141,0,128,2,0.967,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,Belt Sea,54.69,,,10.755,,,"1996, 1997",1,Gmo8,0,128,4,0.863,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,Belt Sea,54.69,,,10.755,,,"1996, 1997",1,Gmo19,0,128,4,0.925,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,Belt Sea,54.69,,,10.755,,,"1996, 1997",1,Gmo34,0,128,4,0.615,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,Belt Sea,54.69,,,10.755,,,"1996, 1997",1,Gmo37,0,128,4,0.841,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,The Sound,55.57,,,12.39,,,1997,1,Gmo1,0,50,2,0.206,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,The Sound,55.57,,,12.39,,,1997,1,Gmo2,0,50,2,0.844,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,The Sound,55.57,,,12.39,,,1997,1,Gmo120,0,50,2,0.938,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,The Sound,55.57,,,12.39,,,1997,1,Gmo132,0,50,2,0.906,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,The Sound,55.57,,,12.39,,,1997,1,Gmo141,0,50,2,0.97,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,The Sound,55.57,,,12.39,,,1997,1,Gmo8,0,50,4,0.855,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,The Sound,55.57,,,12.39,,,1997,1,Gmo19,0,50,4,0.935,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,The Sound,55.57,,,12.39,,,1997,1,Gmo34,0,50,4,0.568,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Denmark,The Sound,55.57,,,12.39,,,1997,1,Gmo37,0,50,4,0.851,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Germany,Western Baltic,54.53,,,13.33,,,1996,1,Gmo1,0,59,2,0.177,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Germany,Western Baltic,54.53,,,13.33,,,1996,1,Gmo2,0,59,2,0.836,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Germany,Western Baltic,54.53,,,13.33,,,1996,1,Gmo120,0,59,2,0.945,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Germany,Western Baltic,54.53,,,13.33,,,1996,1,Gmo132,0,59,2,0.875,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Germany,Western Baltic,54.53,,,13.33,,,1996,1,Gmo141,0,59,2,0.909,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Germany,Western Baltic,54.53,,,13.33,,,1996,1,Gmo8,0,59,4,0.753,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Germany,Western Baltic,54.53,,,13.33,,,1996,1,Gmo19,0,59,4,0.905,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Germany,Western Baltic,54.53,,,13.33,,,1996,1,Gmo34,0,59,4,0.58,,
Gadus morhua,Atlantic cod,Nielsen et al. 2003 Mol Ecol 12:1497-1508,0,Germany,Western Baltic,54.53,,,13.33,,,1996,1,Gmo37,0,59,4,0.815,,
Psetta maxima,Turbot,Nielsen et al. 2004 Mol Ecol,0,Sweden,Aland 1998,60.08,,,20.05,,,1998,1,Sma3-12,0,26,2,0.715,,
Psetta maxima,Turbot,Nielsen et al. 2004 Mol Ecol,0,Sweden,Aland 1998,60.08,,,20.05,,,1998,1,Sma-125,0,26,4,0.833,,
Psetta maxima,Turbot,Nielsen et al. 2004 Mol Ecol,0,Sweden,Aland 1998,60.08,,,20.05,,,1998,1,Sma3-129,0,26,2,0.805,,
Psetta maxima,Turbot,Nielsen et al. 2004 Mol Ecol,0,Sweden,Aland 1998,60.08,,,20.05,,,1998,1,Smax-03,0,26,2,0.636,,
Psetta maxima,Turbot,Nielsen et al. 2004 Mol Ecol,0,Sweden,Aland 1998,60.08,,,20.05,,,1998,1,3/20CA17,0,26,2,0.606,,
Psetta maxima,Turbot,Nielsen et al. 2004 Mol Ecol,0,Sweden,Aland 1998,60.08,,,20.05,,,1998,1,B12-IGT14,0,26,2,0.684,,
Psetta maxima,Turbot,Nielsen et al. 2004 Mol Ecol,0,Sweden,Aland 1998,60.08,,,20.05,,,1998,1,Smax-04,0,26,2,0.788,,
Psetta maxima,Turbot,Nielsen et al. 2004 Mol Ecol,0,Sweden,Aland 1998,60.08,,,20.05,,,1998,1,3/9CA15,0,26,2,0.471,,
Psetta maxima,Turbot,Nielsen et al. 2004 Mol Ecol,0,Denmark,Belt Sea 2001a,54.46,,,10.31,,,2001,1,Sma3-12,0,49,2,0.837,,
Psetta maxima,Turbot,Nielsen et al. 2004 Mol Ecol,0,Denmark,Belt Sea 2001a,54.46,,,10.31,,,2001,1,Sma-125,0,49,4,0.838,,
Psetta maxima,Turbot,Nielsen et al. 2004 Mol Ecol,0,Denmark,Belt Sea 2001a,54.46,,,10.31,,,2001,1,Sma3-129,0,49,2,0.824,,
Psetta maxima,Turbot,Nielsen et al. 2004 Mol Ecol,0,Denmark,Belt Sea 2001a,54.46,,,10.31,,,2001,1,Smax-03,0,49,2,0.69,,
Psetta maxima,Turbot,Nielsen et al. 2004 Mol Ecol,0,Denmark,Belt Sea 2001a,54.46,,,10.31,,,2001,1,3/20CA17,0,49,2,0.792,,
Psetta maxima,Turbot,Nielsen et al. 2004 Mol Ecol,0,Denmark,Belt Sea 2001a,54.46,,,10.31,,,2001,1,B12-IGT14,0,49,2,0.741,,
Psetta maxima,Turbot,Nielsen et al. 2004 Mol Ecol,0,Denmark,Belt Sea 2001a,54.46,,,10.31,,,2001,1,Smax-04,0,49,2,0.752,,
Psetta maxima,Turbot,Nielsen et al. 2004 Mol Ecol,0,Denmark,Belt Sea 2001a,54.46,,,10.31,,,2001,1,3/9CA15,0,49,2,0.631,,
Psetta maxima,Turbot,Nielsen et al. 2004 Mol Ecol,0,Denmark,North Sea 1999,56.19,,,6.04,,,1999,1,Sma3-12,0,50,2,0.779,,
Psetta maxima,Turbot,Nielsen et al. 2004 Mol Ecol,0,Denmark,North Sea 1999,56.19,,,6.04,,,1999,1,Sma-125,0,50,4,0.757,,
Psetta maxima,Turbot,Nielsen et al. 2004 Mol Ecol,0,Denmark,North Sea 1999,56.19,,,6.04,,,1999,1,Sma3-129,0,50,2,0.891,,
Psetta maxima,Turbot,Nielsen et al. 2004 Mol Ecol,0,Denmark,North Sea 1999,56.19,,,6.04,,,1999,1,Smax-03,0,50,2,0.669,,
Psetta maxima,Turbot,Nielsen et al. 2004 Mol Ecol,0,Denmark,North Sea 1999,56.19,,,6.04,,,1999,1,3/20CA17,0,50,2,0.857,,
Psetta maxima,Turbot,Nielsen et al. 2004 Mol Ecol,0,Denmark,North Sea 1999,56.19,,,6.04,,,1999,1,B12-IGT14,0,50,2,0.659,,
Psetta maxima,Turbot,Nielsen et al. 2004 Mol Ecol,0,Denmark,North Sea 1999,56.19,,,6.04,,,1999,1,Smax-04,0,50,2,0.571,,
Psetta maxima,Turbot,Nielsen et al. 2004 Mol Ecol,0,Denmark,North Sea 1999,56.19,,,6.04,,,1999,1,3/9CA15,0,500,2,0.628,,
Hippoglossus stenolepis,Pacific halibut,Nielsen et al. 2010 Cons Gen 11:999-1012,0,USA,Bering Sea,57.158,,,-170.174,,,2003,9,,0.6,57,2,0.688,,geo coordinates pulled from place name
Merluccius merluccius,European hake,Pita et al. 2011 Continental Shelf Research 31:376-387,0,Spain,Cantabric Sea,43.66341463,,,-5.55203252,,,2002,1,Mmer-hk9b,0,41,2,0.966,,
Merluccius merluccius,European hake,Pita et al. 2011 Continental Shelf Research 31:376-387,0,Spain,Cantabric Sea,43.66341463,,,-5.55203252,,,2002,1,Mmer-hk29b,0,41,2,0.852,,
Merluccius merluccius,European hake,Pita et al. 2011 Continental Shelf Research 31:376-387,0,Spain/France,Bay of Biscay,43.511111,,,-2.0888889,,,2001,1,Mmer-hk34b,0,58,2,0.923,,
Merluccius merluccius,European hake,Pita et al. 2011 Continental Shelf Research 31:376-387,0,UK,Porcupine Bank,50.36333,,,-13.46,,,2002,1,Mmer-hk9b,0,102,2,0.967,,
Haemulon flavolineatum,French grunt,Purcell et al. 2006 Proc R Soc B 273:1483-90,0,Anguilla,Anguilla,18.4,,,-63.133535,,,,1,AAT15,0,86,3,0.89,,
Haemulon flavolineatum,French grunt,Purcell et al. 2006 Proc R Soc B 273:1483-90,0,Aruba,Aruba,12.9,,,-69.95396,,,,1,AAT15,0,87,3,0.87,,
Haemulon flavolineatum,French grunt,Purcell et al. 2006 Proc R Soc B 273:1483-90,0,Barbados,Barbados,13.1,,,-59.35017,,,,1,AAT15,0,29,3,0.87,,
Haemulon flavolineatum,French grunt,Purcell et al. 2006 Proc R Soc B 273:1483-90,0,Dominica ,Dominica ,15.45,,,-61.137594,,,,1,AAT15,0,83,3,0.86,,
Haemulon flavolineatum,French grunt,Purcell et al. 2006 Proc R Soc B 273:1483-90,0,Mexico,Mahahual,18.65,,,-87.661379,,,,1,AAT15,0,88,3,0.88,,
Haemulon flavolineatum,French grunt,Purcell et al. 2006 Proc R Soc B 273:1483-90,0,USA,Puerto Rico,17.75,,,-66.51747,,,,1,AAT15,0,87,3,0.87,,
Haemulon flavolineatum,French grunt,Purcell et al. 2006 Proc R Soc B 273:1483-90,0,St. Lucia,St. Lucia,13.95,,,-60.78412,,,,1,AAT15,0,79,3,0.87,,
Haemulon flavolineatum,French grunt,Purcell et al. 2006 Proc R Soc B 273:1483-90,0,Trinidad & Tobago,Tobago,11.55,,,-60.692552,,,,1,AAT15,0,65,3,0.87,,
Thalassoma bifasciatum,Bluehead wrasse,Purcell et al. 2006 Proc R Soc B 273:1483-90,0,Anguilla,Anguilla,18.4,,,-63.133535,,,,1,AAT41,0,91,3,0.93,,
Thalassoma bifasciatum,Bluehead wrasse,Purcell et al. 2006 Proc R Soc B 273:1483-90,0,Aruba,Aruba,12.9,,,-69.95396,,,,1,AAT41,0,56,3,0.92,,
Thalassoma bifasciatum,Bluehead wrasse,Purcell et al. 2006 Proc R Soc B 273:1483-90,0,Barbados,Barbados,13.1,,,-59.35017,,,,1,AAC50,0,94,2,0.98,,
Thalassoma bifasciatum,Bluehead wrasse,Purcell et al. 2006 Proc R Soc B 273:1483-90,0,Barbados,Barbados,13.1,,,-59.35017,,,,1,GTp,0,92,2,0.98,,
Thalassoma bifasciatum,Bluehead wrasse,Purcell et al. 2006 Proc R Soc B 273:1483-90,0,Mexico,Puerto Morelos,21,,,-86.868381,,,,1,AAT41,0,86,3,0.94,,
Thalassoma bifasciatum,Bluehead wrasse,Purcell et al. 2006 Proc R Soc B 273:1483-90,0,USA,Puerto Rico,17.75,,,-66.51747,,,,1,AAC50,0,84,2,0.98,,
Thalassoma bifasciatum,Bluehead wrasse,Purcell et al. 2006 Proc R Soc B 273:1483-90,0,USA,Puerto Rico,17.75,,,-66.51747,,,,1,AAT41,0,90,3,0.93,,
Thalassoma bifasciatum,Bluehead wrasse,Purcell et al. 2006 Proc R Soc B 273:1483-90,0,USA,Puerto Rico,17.75,,,-66.51747,,,,1,GTp,0,83,2,0.98,,
Thalassoma bifasciatum,Bluehead wrasse,Purcell et al. 2006 Proc R Soc B 273:1483-90,0,St. Lucia,St. Lucia,13.95,,,-60.78412,,,,1,GTp,0,89,2,0.98,,
Thalassoma bifasciatum,Bluehead wrasse,Purcell et al. 2006 Proc R Soc B 273:1483-90,0,USA,"Upper Keys, FL",24.95,,,-80.493588,,,,1,GTp,0,92,2,0.98,,
Trematomus eulepidotus,Blunt scalyhead,Putte et al. 2009 Polar Biol 32:1731-1741,0,Antarctica,Elephant Islands,-61.086185,,,-54.61804,,,2006,1,Trne020,1,26,2,0.111,,
Trematomus eulepidotus,Blunt scalyhead,Putte et al. 2009 Polar Biol 32:1731-1741,0,Antarctica,Elephant Islands,-61.086185,,,-54.61804,,,2006,1,Trne037,1,26,2,0.829,,
Trematomus eulepidotus,Blunt scalyhead,Putte et al. 2009 Polar Biol 32:1731-1741,0,Antarctica,Elephant Islands,-61.086185,,,-54.61804,,,2006,1,Trne066,1,26,2,0.922,,
Pagothenia borchgrevinki,Bald notothen,Putte et al. 2009 Polar Biol 32:1731-1741,0,Antarctica,Joinville Island,-63.208878,,,-54.911714,,,2004,1,Trne020,1,22,2,0.88,,
Pagothenia borchgrevinki,Bald notothen,Putte et al. 2009 Polar Biol 32:1731-1741,0,Antarctica,Joinville Island,-63.208878,,,-54.911714,,,2004,1,Trne035,1,22,2,0.946,,
Pagothenia borchgrevinki,Bald notothen,Putte et al. 2009 Polar Biol 32:1731-1741,0,Antarctica,Joinville Island,-63.208878,,,-54.911714,,,2004,1,Trne037,1,22,2,0.409,,
Pagothenia borchgrevinki,Bald notothen,Putte et al. 2009 Polar Biol 32:1731-1741,0,Antarctica,Joinville Island,-63.208878,,,-54.911714,,,2004,1,Trne053,1,22,2,0.948,,
Pagothenia borchgrevinki,Bald notothen,Putte et al. 2009 Polar Biol 32:1731-1741,0,Antarctica,Joinville Island,-63.208878,,,-54.911714,,,2004,1,Trne055,1,22,2,0.044,,
Epinephelus polyphekadion,Camouflage grouper,Rhodes et al. 2003 Mar Bio,0,Pohnpei,Pohnpei combined,6.915313,,,158.04162,,,1997-1998,1,Epo9,0,176,2,0.925,,
Epinephelus polyphekadion,Camouflage grouper,Rhodes et al. 2003 Mar Bio,0,Pohnpei,Pohnpei combined,6.915313,,,158.04162,,,1997-1998,1,Gag023,1,162,2,0.94,,
Coryphaenoides armatus,Abyssal grenadier,Ritchie et al. (2013) Deep-Sea Research II 98:431-437,0,Atlantic Ocean,2,54,5,,-33,58,,2004-2009,5,,0,22,2,0.557,0.017,
Coryphaenoides armatus,Abyssal grenadier,Ritchie et al. (2013) Deep-Sea Research II 98:431-437,0,Atlantic Ocean,3,53,16,,-35,31,,2004-2009,5,,0,18,2,0.462,0.03,
Coryphaenoides armatus,Abyssal grenadier,Ritchie et al. (2013) Deep-Sea Research II 98:431-437,0,Atlantic Ocean,4,52,83,,-34,49,,2004-2009,5,,0,17,2,0.688,0.028,
Coryphaenoides armatus,Abyssal grenadier,Ritchie et al. (2013) Deep-Sea Research II 98:431-437,0,Atlantic Ocean,5,53,1,,-33,36,,2004-2009,5,,0,18,2,0.608,0.021,
Coryphaenoides armatus,Abyssal grenadier,Ritchie et al. (2013) Deep-Sea Research II 98:431-437,0,Atlantic Ocean,7,51,19,,-28,52,,2004-2009,5,,0,19,2,0.727,0.022,
