"","spp","CommonName","Source","PrimerNote","Country","Site","lat","lon","stockid","CollectionYear","NumMarkers","MarkerName","CrossSpp","n","Repeat","He","Hese","file"
"9234","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Akutan, AK",53.552,-165.639,NA,"1999",1,"µSpi6",1,50,"4",0.868,NA,"msats001"
"9235","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Akutan, AK",53.552,-165.639,NA,"1999",1,"µSr7-2",1,50,"2",0.953,NA,"msats001"
"9236","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Akutan, AK",53.552,-165.639,NA,"1999",1,"µSr7-7",1,50,"2",0.938,NA,"msats001"
"9237","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Akutan, AK",53.552,-165.639,NA,"1999",1,"µSth3B",1,50,"2",0.844,NA,"msats001"
"9238","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Aleutians, AK",52.035,-173.56,NA,"2000",1,"µSal1",0,100,"4",0.917,NA,"msats001"
"9239","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Aleutians, AK",52.035,-173.56,NA,"2000",1,"µSal2",0,100,"4",0.657,NA,"msats001"
"9240","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Aleutians, AK",52.035,-173.56,NA,"2000",1,"µSal3",0,100,"5",0.816,NA,"msats001"
"9241","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Aleutians, AK",52.035,-173.56,NA,"2000",1,"µSal4",0,100,"4",0.858,NA,"msats001"
"9242","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Aleutians, AK",52.035,-173.56,NA,"2000",1,"µSal6",0,100,"2",0.831,NA,"msats001"
"9243","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Aleutians, AK",52.035,-173.56,NA,"2000",1,"µSma5",1,100,"2",0.246,NA,"msats001"
"9244","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Aleutians, AK",52.035,-173.56,NA,"2000",1,"µSma7",1,100,"2",0.916,NA,"msats001"
"9245","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Aleutians, AK",52.035,-173.56,NA,"2000",1,"µSpi10",1,100,"4",0.774,NA,"msats001"
"9246","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Aleutians, AK",52.035,-173.56,NA,"2000",1,"µSpi12",1,100,"2",0.751,NA,"msats001"
"9247","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Aleutians, AK",52.035,-173.56,NA,"2000",1,"µSpi4",1,100,"4",0.791,NA,"msats001"
"9248","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Aleutians, AK",52.035,-173.56,NA,"2000",1,"µSpi6",1,100,"4",0.827,NA,"msats001"
"9249","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Aleutians, AK",52.035,-173.56,NA,"2000",1,"µSr7-2",1,100,"2",0.948,NA,"msats001"
"9250","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Aleutians, AK",52.035,-173.56,NA,"2000",1,"µSr7-7",1,100,"2",0.94,NA,"msats001"
"9251","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Aleutians, AK",52.035,-173.56,NA,"2000",1,"µSth3B",1,100,"2",0.841,NA,"msats001"
"9252","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Bering Sea, AK",58.205,-174.425,NA,"2002",1,"µSal1",0,100,"4",0.89,NA,"msats001"
"9253","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Bering Sea, AK",58.205,-174.425,NA,"2002",1,"µSal2",0,100,"4",0.702,NA,"msats001"
"9254","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Bering Sea, AK",58.205,-174.425,NA,"2002",1,"µSal3",0,100,"5",0.855,NA,"msats001"
"9255","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Bering Sea, AK",58.205,-174.425,NA,"2002",1,"µSal4",0,100,"4",0.861,NA,"msats001"
"9256","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Bering Sea, AK",58.205,-174.425,NA,"2002",1,"µSal6",0,100,"2",0.825,NA,"msats001"
"9257","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Bering Sea, AK",58.205,-174.425,NA,"2002",1,"µSma5",1,100,"2",0.288,NA,"msats001"
"9258","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Bering Sea, AK",58.205,-174.425,NA,"2002",1,"µSma7",1,100,"2",0.934,NA,"msats001"
"9259","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Bering Sea, AK",58.205,-174.425,NA,"2002",1,"µSpi10",1,100,"4",0.793,NA,"msats001"
"9260","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Bering Sea, AK",58.205,-174.425,NA,"2002",1,"µSpi12",1,100,"2",0.686,NA,"msats001"
"9261","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Bering Sea, AK",58.205,-174.425,NA,"2002",1,"µSpi4",1,100,"4",0.836,NA,"msats001"
"9262","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Bering Sea, AK",58.205,-174.425,NA,"2002",1,"µSpi6",1,100,"4",0.876,NA,"msats001"
"9263","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Bering Sea, AK",58.205,-174.425,NA,"2002",1,"µSr7-2",1,100,"2",0.944,NA,"msats001"
"9264","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Bering Sea, AK",58.205,-174.425,NA,"2002",1,"µSr7-7",1,100,"2",0.93,NA,"msats001"
"9265","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Central Bering Sea, AK",58.205,-174.425,NA,"2002",1,"µSth3B",1,100,"2",0.817,NA,"msats001"
"9266","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cordova, AK",59.27,-146.35,NA,"1999",1,"µSal1",0,100,"4",0.888,NA,"msats001"
"9267","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cordova, AK",59.27,-146.35,NA,"1999",1,"µSal2",0,100,"4",0.682,NA,"msats001"
"9268","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cordova, AK",59.27,-146.35,NA,"1999",1,"µSal3",0,100,"5",0.865,NA,"msats001"
"9269","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cordova, AK",59.27,-146.35,NA,"1999",1,"µSal4",0,100,"4",0.854,NA,"msats001"
"9270","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cordova, AK",59.27,-146.35,NA,"1999",1,"µSal6",0,100,"2",0.771,NA,"msats001"
"9271","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cordova, AK",59.27,-146.35,NA,"1999",1,"µSma5",1,100,"2",0.451,NA,"msats001"
"9272","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cordova, AK",59.27,-146.35,NA,"1999",1,"µSma7",1,100,"2",0.906,NA,"msats001"
"9273","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cordova, AK",59.27,-146.35,NA,"1999",1,"µSpi10",1,100,"4",0.83,NA,"msats001"
"9274","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cordova, AK",59.27,-146.35,NA,"1999",1,"µSpi12",1,100,"2",0.695,NA,"msats001"
"9275","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cordova, AK",59.27,-146.35,NA,"1999",1,"µSpi4",1,100,"4",0.82,NA,"msats001"
"9276","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cordova, AK",59.27,-146.35,NA,"1999",1,"µSpi6",1,100,"4",0.879,NA,"msats001"
"9277","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cordova, AK",59.27,-146.35,NA,"1999",1,"µSr7-2",1,100,"2",0.954,NA,"msats001"
"9278","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cordova, AK",59.27,-146.35,NA,"1999",1,"µSr7-7",1,100,"2",0.925,NA,"msats001"
"9279","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cordova, AK",59.27,-146.35,NA,"1999",1,"µSth3B",1,100,"2",0.836,NA,"msats001"
"9280","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cross sounds, AK",58.205,-137.134,NA,"2005",1,"µSal1",0,100,"4",0.918,NA,"msats001"
"9281","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cross sounds, AK",58.205,-137.134,NA,"2005",1,"µSal2",0,100,"4",0.808,NA,"msats001"
"9282","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cross sounds, AK",58.205,-137.134,NA,"2005",1,"µSal3",0,100,"5",0.843,NA,"msats001"
"9283","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cross sounds, AK",58.205,-137.134,NA,"2005",1,"µSal4",0,100,"4",0.818,NA,"msats001"
"9284","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cross sounds, AK",58.205,-137.134,NA,"2005",1,"µSal6",0,100,"2",0.66,NA,"msats001"
"9285","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cross sounds, AK",58.205,-137.134,NA,"2005",1,"µSma5",1,100,"2",0.426,NA,"msats001"
"9286","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cross sounds, AK",58.205,-137.134,NA,"2005",1,"µSma7",1,100,"2",0.898,NA,"msats001"
"9287","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cross sounds, AK",58.205,-137.134,NA,"2005",1,"µSpi10",1,100,"4",0.814,NA,"msats001"
"9288","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cross sounds, AK",58.205,-137.134,NA,"2005",1,"µSpi12",1,100,"2",0.536,NA,"msats001"
"9289","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cross sounds, AK",58.205,-137.134,NA,"2005",1,"µSpi4",1,100,"4",0.872,NA,"msats001"
"9290","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cross sounds, AK",58.205,-137.134,NA,"2005",1,"µSpi6",1,100,"4",0.804,NA,"msats001"
"9291","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cross sounds, AK",58.205,-137.134,NA,"2005",1,"µSr7-2",1,100,"2",0.964,NA,"msats001"
"9292","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cross sounds, AK",58.205,-137.134,NA,"2005",1,"µSr7-7",1,100,"2",0.899,NA,"msats001"
"9293","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Cross sounds, AK",58.205,-137.134,NA,"2005",1,"µSth3B",1,100,"2",0.823,NA,"msats001"
"9294","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Dixon Entrance, AK",54.475,-133.435,NA,"1999",1,"µSal1",0,50,"4",0.924,NA,"msats001"
"9295","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Dixon Entrance, AK",54.475,-133.435,NA,"1999",1,"µSal2",0,50,"4",0.807,NA,"msats001"
"9296","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Dixon Entrance, AK",54.475,-133.435,NA,"1999",1,"µSal3",0,50,"5",0.844,NA,"msats001"
"9297","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Dixon Entrance, AK",54.475,-133.435,NA,"1999",1,"µSal4",0,50,"4",0.773,NA,"msats001"
"9298","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Dixon Entrance, AK",54.475,-133.435,NA,"1999",1,"µSal6",0,50,"2",0.692,NA,"msats001"
"9299","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Dixon Entrance, AK",54.475,-133.435,NA,"1999",1,"µSma5",1,50,"2",0.221,NA,"msats001"
"9300","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Dixon Entrance, AK",54.475,-133.435,NA,"1999",1,"µSma7",1,50,"2",0.918,NA,"msats001"
"9301","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Dixon Entrance, AK",54.475,-133.435,NA,"1999",1,"µSpi10",1,50,"4",0.808,NA,"msats001"
"9302","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Dixon Entrance, AK",54.475,-133.435,NA,"1999",1,"µSpi12",1,50,"2",0.592,NA,"msats001"
"9303","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Dixon Entrance, AK",54.475,-133.435,NA,"1999",1,"µSpi4",1,50,"4",0.8,NA,"msats001"
"9304","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Dixon Entrance, AK",54.475,-133.435,NA,"1999",1,"µSpi6",1,50,"4",0.805,NA,"msats001"
"9305","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Dixon Entrance, AK",54.475,-133.435,NA,"1999",1,"µSr7-2",1,50,"2",0.962,NA,"msats001"
"9306","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Dixon Entrance, AK",54.475,-133.435,NA,"1999",1,"µSr7-7",1,50,"2",0.939,NA,"msats001"
"9307","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Dixon Entrance, AK",54.475,-133.435,NA,"1999",1,"µSth3B",1,50,"2",0.831,NA,"msats001"
"9308","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Kodiak, AK",56.1,-153.5,NA,"1999",1,"µSal1",0,49,"4",0.911,NA,"msats001"
"9309","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Kodiak, AK",56.1,-153.5,NA,"1999",1,"µSal2",0,49,"4",0.641,NA,"msats001"
"9310","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Kodiak, AK",56.1,-153.5,NA,"1999",1,"µSal3",0,49,"5",0.806,NA,"msats001"
"9311","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Kodiak, AK",56.1,-153.5,NA,"1999",1,"µSal4",0,49,"4",0.861,NA,"msats001"
"9312","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Kodiak, AK",56.1,-153.5,NA,"1999",1,"µSal6",0,49,"2",0.778,NA,"msats001"
"9313","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Kodiak, AK",56.1,-153.5,NA,"1999",1,"µSma5",1,49,"2",0.387,NA,"msats001"
"9314","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Kodiak, AK",56.1,-153.5,NA,"1999",1,"µSma7",1,49,"2",0.887,NA,"msats001"
"9315","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Kodiak, AK",56.1,-153.5,NA,"1999",1,"µSpi10",1,49,"4",0.792,NA,"msats001"
"9316","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Kodiak, AK",56.1,-153.5,NA,"1999",1,"µSpi12",1,49,"2",0.723,NA,"msats001"
"9317","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Kodiak, AK",56.1,-153.5,NA,"1999",1,"µSpi4",1,49,"4",0.786,NA,"msats001"
"9318","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Kodiak, AK",56.1,-153.5,NA,"1999",1,"µSpi6",1,49,"4",0.805,NA,"msats001"
"9319","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Kodiak, AK",56.1,-153.5,NA,"1999",1,"µSr7-2",1,49,"2",0.944,NA,"msats001"
"9320","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Kodiak, AK",56.1,-153.5,NA,"1999",1,"µSr7-7",1,49,"2",0.92,NA,"msats001"
"9321","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Kodiak, AK",56.1,-153.5,NA,"1999",1,"µSth3B",1,49,"2",0.839,NA,"msats001"
"9322","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Shumagins, AK",54.677,-158.365,NA,"2005",1,"µSal1",0,100,"4",0.856,NA,"msats001"
"9323","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Shumagins, AK",54.677,-158.365,NA,"2005",1,"µSal2",0,100,"4",0.687,NA,"msats001"
"9324","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Shumagins, AK",54.677,-158.365,NA,"2005",1,"µSal3",0,100,"5",0.83,NA,"msats001"
"9325","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Shumagins, AK",54.677,-158.365,NA,"2005",1,"µSal4",0,100,"4",0.85,NA,"msats001"
"9326","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Shumagins, AK",54.677,-158.365,NA,"2005",1,"µSal6",0,100,"2",0.802,NA,"msats001"
"9327","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Shumagins, AK",54.677,-158.365,NA,"2005",1,"µSma5",1,100,"2",0.334,NA,"msats001"
"9328","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Shumagins, AK",54.677,-158.365,NA,"2005",1,"µSma7",1,100,"2",0.898,NA,"msats001"
"9329","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Shumagins, AK",54.677,-158.365,NA,"2005",1,"µSpi10",1,100,"4",0.818,NA,"msats001"
"9330","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Shumagins, AK",54.677,-158.365,NA,"2005",1,"µSpi12",1,100,"2",0.752,NA,"msats001"
"9331","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Shumagins, AK",54.677,-158.365,NA,"2005",1,"µSpi4",1,100,"4",0.735,NA,"msats001"
"9332","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Shumagins, AK",54.677,-158.365,NA,"2005",1,"µSpi6",1,100,"4",0.88,NA,"msats001"
"9333","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Shumagins, AK",54.677,-158.365,NA,"2005",1,"µSr7-2",1,100,"2",0.947,NA,"msats001"
"9334","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Shumagins, AK",54.677,-158.365,NA,"2005",1,"µSr7-7",1,100,"2",0.913,NA,"msats001"
"9335","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Shumagins, AK",54.677,-158.365,NA,"2005",1,"µSth3B",1,100,"2",0.868,NA,"msats001"
"9336","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Southern Bering Sea, AK",55.638,-168.1,NA,"2000, 2003",1,"µSal1",0,199,"4",0.913,NA,"msats001"
"9337","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Southern Bering Sea, AK",55.638,-168.1,NA,"2000, 2003",1,"µSal2",0,199,"4",0.625,NA,"msats001"
"9338","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Southern Bering Sea, AK",55.638,-168.1,NA,"2000, 2003",1,"µSal3",0,199,"5",0.822,NA,"msats001"
"9339","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Southern Bering Sea, AK",55.638,-168.1,NA,"2000, 2003",1,"µSal4",0,199,"4",0.85,NA,"msats001"
"9340","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Southern Bering Sea, AK",55.638,-168.1,NA,"2000, 2003",1,"µSal6",0,199,"2",0.807,NA,"msats001"
"9341","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Southern Bering Sea, AK",55.638,-168.1,NA,"2000, 2003",1,"µSma5",1,199,"2",0.364,NA,"msats001"
"9342","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Southern Bering Sea, AK",55.638,-168.1,NA,"2000, 2003",1,"µSma7",1,199,"2",0.904,NA,"msats001"
"9343","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Southern Bering Sea, AK",55.638,-168.1,NA,"2000, 2003",1,"µSpi10",1,199,"4",0.766,NA,"msats001"
"9344","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Southern Bering Sea, AK",55.638,-168.1,NA,"2000, 2003",1,"µSpi12",1,199,"2",0.736,NA,"msats001"
"9345","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Southern Bering Sea, AK",55.638,-168.1,NA,"2000, 2003",1,"µSpi4",1,199,"4",0.769,NA,"msats001"
"9346","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Southern Bering Sea, AK",55.638,-168.1,NA,"2000, 2003",1,"µSpi6",1,199,"4",0.874,NA,"msats001"
"9347","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Southern Bering Sea, AK",55.638,-168.1,NA,"2000, 2003",1,"µSr7-2",1,199,"2",0.956,NA,"msats001"
"9348","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Southern Bering Sea, AK",55.638,-168.1,NA,"2000, 2003",1,"µSr7-7",1,199,"2",0.919,NA,"msats001"
"9349","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","Southern Bering Sea, AK",55.638,-168.1,NA,"2000, 2003",1,"µSth3B",1,199,"2",0.835,NA,"msats001"
"9350","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","West Aleutians, AK",52.38,-179.69,NA,"2000",1,"µSal1",0,50,"4",0.916,NA,"msats001"
"9351","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","West Aleutians, AK",52.38,-179.69,NA,"2000",1,"µSal2",0,50,"4",0.468,NA,"msats001"
"9352","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","West Aleutians, AK",52.38,-179.69,NA,"2000",1,"µSal3",0,50,"5",0.816,NA,"msats001"
"9353","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","West Aleutians, AK",52.38,-179.69,NA,"2000",1,"µSal4",0,50,"4",0.849,NA,"msats001"
"9354","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","West Aleutians, AK",52.38,-179.69,NA,"2000",1,"µSal6",0,50,"2",0.798,NA,"msats001"
"9355","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","West Aleutians, AK",52.38,-179.69,NA,"2000",1,"µSma5",1,50,"2",0.341,NA,"msats001"
"9356","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","West Aleutians, AK",52.38,-179.69,NA,"2000",1,"µSma7",1,50,"2",0.898,NA,"msats001"
"9357","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","West Aleutians, AK",52.38,-179.69,NA,"2000",1,"µSpi10",1,50,"4",0.762,NA,"msats001"
"9358","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","West Aleutians, AK",52.38,-179.69,NA,"2000",1,"µSpi12",1,50,"2",0.758,NA,"msats001"
"9359","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","West Aleutians, AK",52.38,-179.69,NA,"2000",1,"µSpi4",1,50,"4",0.789,NA,"msats001"
"9360","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","West Aleutians, AK",52.38,-179.69,NA,"2000",1,"µSpi6",1,50,"4",0.881,NA,"msats001"
"9361","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","West Aleutians, AK",52.38,-179.69,NA,"2000",1,"µSr7-2",1,50,"2",0.95,NA,"msats001"
"9362","Sebastes alutus","Pacific ocean perch","Palof et al. 2011 Mar Biol 158:779-792",0,"USA","West Aleutians, AK",52.38,-179.69,NA,"2000",1,"µSr7-7",1,50,"2",0.928,NA,"msats001"
