,spp,fbsci,Country,Site,stockid,CommonName,Source,PrimerNote,CollectionYear,NumMarkers,MarkerName,CrossSpp,n,Repeat,He,Hese,file,lat,lon
3619,Mycteroperca microlepis,Mycteroperca microlepis,USA,South Carolina,GAGSATLC,Gag,Cushman et al. 2009 CJFAS,NA,1999-2001,1,MBO088,1,123,2,0.941,NA,ppdat,32.787385,-79.109024
3620,Mycteroperca microlepis,Mycteroperca microlepis,USA,South West Florida Shelf,GAGGM,Gag,Jue 2010 Thesis,NA,,1,MBO088,1,148,NA,0.933,NA,ppdat,25.23912,-82.492183
3621,Mycteroperca microlepis,Mycteroperca microlepis,USA,Northwest Florida Shelf,GAGGM,Gag,Jue 2010 Thesis,NA,,1,MBO088,1,85,NA,0.934,NA,ppdat,29.185168,-84.823353
3622,Mycteroperca microlepis,Mycteroperca microlepis,USA,South Carolina,GAGSATLC,Gag,Chapman et al. 1999 Mar Biotech,NA,,1,GAG010,0,56,2,NA,NA,ppdat,32.726682,-79.846602
3623,Mycteroperca microlepis,Mycteroperca microlepis,USA,"Panama City, FL",GAGGM,Gag,Chapman et al. 1999 Mar Biotech,NA,,1,GAG010,0,50,2,NA,NA,ppdat,29.976716,-85.71909
3624,Mycteroperca microlepis,Mycteroperca microlepis,USA,"Panama City, FL",GAGGM,Gag,Chapman et al. 1999 Mar Biotech,NA,,1,GAG038,0,50,2,NA,NA,ppdat,29.976716,-85.71909
3625,Mycteroperca microlepis,Mycteroperca microlepis,USA,South Carolina,GAGSATLC,Gag,Cushman et al. 2009 CJFAS,NA,1999-2001,1,CA6,1,124,2,0.7,NA,ppdat,32.787385,-79.109024
3626,Mycteroperca microlepis,Mycteroperca microlepis,USA,Northwestern coast of Florida,GAGGM,Gag,Cushman et al. 2009 CJFAS,NA,,1,MBO048,1,207,4,0.718,NA,ppdat,28.833642,-84.863595
3627,Mycteroperca microlepis,Mycteroperca microlepis,USA,South Carolina,GAGSATLC,Gag,Chapman et al. 1999 Mar Biotech,NA,,1,GAG038,0,56,2,NA,NA,ppdat,32.726682,-79.846602
3628,Mycteroperca microlepis,Mycteroperca microlepis,USA,Northwestern coast of Florida,GAGGM,Gag,Cushman et al. 2009 CJFAS,NA,,1,GAG045,0,208,2,0.767,NA,ppdat,28.833642,-84.863595
3629,Mycteroperca microlepis,Mycteroperca microlepis,USA,South Carolina,GAGSATLC,Gag,Cushman et al. 2009 CJFAS,NA,1999-2001,1,GAG010,0,124,2,0.905,NA,ppdat,32.787385,-79.109024
3630,Mycteroperca microlepis,Mycteroperca microlepis,USA,Northwestern coast of Florida,GAGGM,Gag,Cushman et al. 2009 CJFAS,NA,,1,MBO086,1,211,2,0.909,NA,ppdat,28.833642,-84.863595
3631,Mycteroperca microlepis,Mycteroperca microlepis,USA,North Carolina,GAGSATLC,Gag,Chapman et al. 1999 Mar Biotech,NA,,1,GAG038,0,25,2,NA,NA,ppdat,34.685393,-76.673719
3632,Mycteroperca microlepis,Mycteroperca microlepis,USA,Northwestern coast of Florida,GAGGM,Gag,Cushman et al. 2009 CJFAS,NA,,1,MBO088,1,211,2,0.934,NA,ppdat,28.833642,-84.863595
3633,Mycteroperca microlepis,Mycteroperca microlepis,USA,Northwestern coast of Florida,GAGGM,Gag,Cushman et al. 2009 CJFAS,NA,,1,MBO029,1,211,2,0.922,NA,ppdat,28.833642,-84.863595
3634,Mycteroperca microlepis,Mycteroperca microlepis,USA,South Carolina,GAGSATLC,Gag,Cushman et al. 2009 CJFAS,NA,1999-2001,1,GAG007,0,124,2,0.499,NA,ppdat,32.787385,-79.109024
3635,Mycteroperca microlepis,Mycteroperca microlepis,USA,South Carolina,GAGSATLC,Gag,Cushman et al. 2009 CJFAS,NA,1999-2001,1,GAG023,0,124,2,0.911,NA,ppdat,32.787385,-79.109024
3636,Mycteroperca microlepis,Mycteroperca microlepis,USA,South Carolina,GAGSATLC,Gag,Cushman et al. 2009 CJFAS,NA,1999-2001,1,CA2,1,124,2,0.71,NA,ppdat,32.787385,-79.109024
3637,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Eden,MORWONGSE,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1991,1,Nma311,0,50,2,0.55,NA,ppdat,-37.09024,150.41748
3638,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Eden,MORWONGSE,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1991,1,Nma305,0,47,2,0.85,NA,ppdat,-37.09024,150.41748
3639,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Tasman,MORWONGSE,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1991,1,Nma230,0,55,2,0.91,NA,ppdat,-43.237575,147.992506
3640,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Eden,MORWONGSE,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1991,1,Nma230,0,50,2,0.92,NA,ppdat,-37.09024,150.41748
3641,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Tasman,MORWONGSE,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1991,1,Nma118,0,48,3,0.5,NA,ppdat,-43.237575,147.992506
3642,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Eden,MORWONGSE,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1991,1,Nma245,0,50,2,0.91,NA,ppdat,-37.09024,150.41748
3643,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Tasman,MORWONGSE,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1991,1,Nma187,0,55,2,0.93,NA,ppdat,-43.237575,147.992506
3644,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Tasman Island,MORWONGSE,Tarakihi,Burridge & Smolenski 2000 Mol Ecol,NA,,1,Nma230,0,55,2,0.91,NA,ppdat,-43.237575,147.992506
3645,Nemadactylus macropterus,Nemadactylus macropterus,New Zealand,New Zealand,TARAKNZ,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1992,1,Nma106,0,59,2,0.95,NA,ppdat,-42.843751,169.753417
3646,Nemadactylus macropterus,Nemadactylus macropterus,New Zealand,New Zealand,TARAKNZ,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1992,1,Nma118,0,59,3,0.59,NA,ppdat,-42.843751,169.753417
3647,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Tasman Island,MORWONGSE,Tarakihi,Burridge & Smolenski 2000 Mol Ecol,NA,,1,Nma118,0,55,3,0.5,NA,ppdat,-43.237575,147.992506
3648,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Eden,MORWONGSE,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1991,1,Nma106,0,49,2,0.94,NA,ppdat,-37.09024,150.41748
3649,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Tasman Island,MORWONGSE,Tarakihi,Burridge & Smolenski 2000 Mol Ecol,NA,,1,Nma245,0,55,2,0.8,NA,ppdat,-43.237575,147.992506
3650,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Tasman Island,MORWONGSE,Tarakihi,Burridge & Smolenski 2000 Mol Ecol,NA,,1,Nma305,0,55,2,0.95,NA,ppdat,-43.237575,147.992506
3651,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Eden,MORWONGSE,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1991,1,Nma118,0,50,3,0.54,NA,ppdat,-37.09024,150.41748
3652,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Western Australia,NA,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1991-1992,1,Nma305,0,49,2,0.94,NA,ppdat,-35.746512,118.637694
3653,Nemadactylus macropterus,Nemadactylus macropterus,New Zealand,New Zealand,TARAKNZ,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1992,1,Nma311,0,58,2,0.63,NA,ppdat,-42.843751,169.753417
3654,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Tasman,MORWONGSE,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1991,1,Nma106,0,53,2,0.91,NA,ppdat,-43.237575,147.992506
3655,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Eden,MORWONGSE,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1991,1,Nma187,0,50,2,0.93,NA,ppdat,-37.09024,150.41748
3656,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Tasman,MORWONGSE,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1991,1,Nma245,0,48,2,0.8,NA,ppdat,-43.237575,147.992506
3657,Nemadactylus macropterus,Nemadactylus macropterus,New Zealand,New Zealand,TARAKNZ,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1992,1,Nma187,0,59,2,0.92,NA,ppdat,-42.843751,169.753417
3658,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Tasman Island,MORWONGSE,Tarakihi,Burridge & Smolenski 2000 Mol Ecol,NA,,1,Nma187,0,55,2,0.93,NA,ppdat,-43.237575,147.992506
3659,Nemadactylus macropterus,Nemadactylus macropterus,New Zealand,New Zealand,TARAKNZ,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1992,1,Nma230,0,59,2,0.94,NA,ppdat,-42.843751,169.753417
3660,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Tasman Island,MORWONGSE,Tarakihi,Burridge & Smolenski 2000 Mol Ecol,NA,,1,Nma311,0,55,2,0.56,NA,ppdat,-43.237575,147.992506
3661,Nemadactylus macropterus,Nemadactylus macropterus,New Zealand,New Zealand,TARAKNZ,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1992,1,Nma305,0,58,2,0.92,NA,ppdat,-42.843751,169.753417
3662,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Western Australia,NA,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1991-1992,1,Nma230,0,48,2,0.91,NA,ppdat,-35.746512,118.637694
3663,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Western Australia,NA,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1991-1992,1,Nma245,0,49,2,0.92,NA,ppdat,-35.746512,118.637694
3664,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Western Australia,NA,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1991-1992,1,Nma311,0,49,2,0.6,NA,ppdat,-35.746512,118.637694
3665,Nemadactylus macropterus,Nemadactylus macropterus,New Zealand,New Zealand,TARAKNZ,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1992,1,Nma245,0,59,2,0.91,NA,ppdat,-42.843751,169.753417
3666,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Tasman,MORWONGSE,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1991,1,Nma305,0,55,2,0.95,NA,ppdat,-43.237575,147.992506
3667,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Tasman,MORWONGSE,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1991,1,Nma311,0,55,2,0.56,NA,ppdat,-43.237575,147.992506
3668,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Western Australia,NA,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1991-1992,1,Nma106,0,47,2,0.91,NA,ppdat,-35.746512,118.637694
3669,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Tasman Island,MORWONGSE,Tarakihi,Burridge & Smolenski 2000 Mol Ecol,NA,,1,Nma106,0,55,2,0.91,NA,ppdat,-43.237575,147.992506
3670,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Western Australia,NA,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1991-1992,1,Nma187,0,48,2,0.9,NA,ppdat,-35.746512,118.637694
3671,Nemadactylus macropterus,Nemadactylus macropterus,Australia,Western Australia,NA,Tarakihi,Burridge & Smolenski 2003 NZ J Mar Fresh Res,NA,1991-1992,1,Nma118,0,49,3,0.61,NA,ppdat,-35.746512,118.637694
3672,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Lan5,1,29,4,0.941,NA,ppdat,24.551807,-81.818333
3673,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Och10,0,29,3,0.52,NA,ppdat,24.551807,-81.818333
3674,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Och11,0,28,2,0.871,NA,ppdat,24.551807,-81.818333
3675,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Och13,0,29,2,0.811,NA,ppdat,24.551807,-81.818333
3676,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Lan6,1,29,2,0.329,NA,ppdat,24.551807,-81.818333
3677,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Lsy8,1,29,2,0.163,NA,ppdat,24.551807,-81.818333
3678,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Lan12,1,29,2,0.571,NA,ppdat,24.551807,-81.818333
3679,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Lan13,1,29,2,0.828,NA,ppdat,24.551807,-81.818333
3680,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Lsy6,1,29,2,0.52,NA,ppdat,24.551807,-81.818333
3681,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Och14,0,29,2,0.716,NA,ppdat,24.551807,-81.818333
3682,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Lan11,1,29,2,0.808,NA,ppdat,24.551807,-81.818333
3683,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Lsy5,1,29,3,0.893,NA,ppdat,24.551807,-81.818333
3684,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Och4,0,29,2,0.805,NA,ppdat,24.551807,-81.818333
3685,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Och9,0,29,2,0.634,NA,ppdat,24.551807,-81.818333
3686,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Lan9,1,29,2,0.828,NA,ppdat,24.551807,-81.818333
3687,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Lsy1,1,29,2,0.39,NA,ppdat,24.551807,-81.818333
3688,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Lsy4,1,29,2,0.034,NA,ppdat,24.551807,-81.818333
3689,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Lsy13,1,29,2,0.857,NA,ppdat,24.551807,-81.818333
3690,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Lsy7,1,29,2,0.944,NA,ppdat,24.551807,-81.818333
3691,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Lsy14,1,28,2,0.135,NA,ppdat,24.551807,-81.818333
3692,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Lsy11,1,29,2,0.7,NA,ppdat,24.551807,-81.818333
3693,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Lan3,1,29,3,0.848,NA,ppdat,24.551807,-81.818333
3694,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Lsy10,1,0,NA,NA,NA,ppdat,24.551807,-81.818333
3695,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Och6,0,29,2,0.86,NA,ppdat,24.551807,-81.818333
3696,Ocyurus chrysurus,Ocyurus chrysurus,USA,"Key West, FL",YTSNAPSATLC,Yellowtail snapper,Renshaw et al. 2007 Mol Ecol Notes,NA,,1,Och2,0,29,2,0.906,NA,ppdat,24.551807,-81.818333
3697,Ophiodon elongatus,Ophiodon elongatus,USA,"Cape Flattery, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,2001,1,Oel-34,0,94,3,0.791283,NA,msats000,48.390914,-124.703138
3698,Ophiodon elongatus,Ophiodon elongatus,USA,"San Juan Islands, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999-2000,1,Oel-33,0,100,3,0.58885,NA,msats000,48.586601,-122.861554
3699,Ophiodon elongatus,Ophiodon elongatus,USA,"North Puget Sound, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999,1,Oel-42,0,113,4,0.915488,NA,msats000,47.587642,-122.422101
3700,Ophiodon elongatus,Ophiodon elongatus,USA,"North Puget Sound, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999,1,Oel-43,0,110,4,0.781339,NA,msats000,47.587642,-122.422101
3701,Ophiodon elongatus,Ophiodon elongatus,USA,"San Juan Islands, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999-2000,1,Oel-32,0,100,3,0.83235,NA,msats000,48.586601,-122.861554
3702,Ophiodon elongatus,Ophiodon elongatus,USA,"South Puget Sound, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999-2000,1,Oel-43,0,84,4,0.810543,NA,msats000,47.150501,-122.755811
3703,Ophiodon elongatus,Ophiodon elongatus,USA,"South Puget Sound, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999-2000,1,Oel-45,0,84,4,0.913006,NA,msats000,47.150501,-122.755811
3704,Ophiodon elongatus,Ophiodon elongatus,USA,"South Puget Sound, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999-2000,1,Oel-42,0,80,4,0.914129,NA,msats000,47.150501,-122.755811
3705,Ophiodon elongatus,Ophiodon elongatus,USA,"San Juan Islands, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999-2000,1,Oel-41,0,95,4,0.87275,NA,msats000,48.586601,-122.861554
3706,Ophiodon elongatus,Ophiodon elongatus,USA,"Cape Flattery, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,2001,1,Oel-32,0,96,3,0.830315,NA,msats000,48.390914,-124.703138
3707,Ophiodon elongatus,Ophiodon elongatus,USA,"San Juan Islands, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999-2000,1,Oel-31,0,100,3,0.7047,NA,msats000,48.586601,-122.861554
3708,Ophiodon elongatus,Ophiodon elongatus,USA,"San Juan Islands, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999-2000,1,Oel-35,0,99,3,0.835858,NA,msats000,48.586601,-122.861554
3709,Ophiodon elongatus,Ophiodon elongatus,USA,"Cape Flattery, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,2001,1,Oel-31,0,94,3,0.69192,NA,msats000,48.390914,-124.703138
3710,Ophiodon elongatus,Ophiodon elongatus,USA,"North Puget Sound, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999,1,Oel-31,0,115,3,0.683116,NA,msats000,47.587642,-122.422101
3711,Ophiodon elongatus,Ophiodon elongatus,USA,"Cape Flattery, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,2001,1,Oel-33,0,96,3,0.611819,NA,msats000,48.390914,-124.703138
3712,Ophiodon elongatus,Ophiodon elongatus,USA,"South Puget Sound, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999-2000,1,Oel-41,0,83,4,0.873095,NA,msats000,47.150501,-122.755811
3713,Ophiodon elongatus,Ophiodon elongatus,USA,"Deception Pass, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999,1,Oel-45,0,41,4,0.891516,NA,msats000,48.410061,-122.681653
3714,Ophiodon elongatus,Ophiodon elongatus,USA,"North Puget Sound, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999,1,Oel-33,0,115,3,0.564218,NA,msats000,47.587642,-122.422101
3715,Ophiodon elongatus,Ophiodon elongatus,USA,"North Puget Sound, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999,1,Oel-32,0,115,3,0.836722,NA,msats000,47.587642,-122.422101
3716,Ophiodon elongatus,Ophiodon elongatus,USA,"San Juan Islands, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999-2000,1,Oel-34,0,99,3,0.797621,NA,msats000,48.586601,-122.861554
3717,Ophiodon elongatus,Ophiodon elongatus,USA,"Strait of San Juan de Fuca, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999,1,Oel-31,0,27,3,0.696673,NA,msats000,48.167917,-123.424604
3718,Ophiodon elongatus,Ophiodon elongatus,USA,"North Puget Sound, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999,1,Oel-35,0,114,3,0.815603,NA,msats000,47.587642,-122.422101
3719,Ophiodon elongatus,Ophiodon elongatus,USA,"North Puget Sound, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999,1,Oel-41,0,108,4,0.852786,NA,msats000,47.587642,-122.422101
3720,Ophiodon elongatus,Ophiodon elongatus,USA,"South Puget Sound, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999-2000,1,Oel-32,0,83,3,0.830882,NA,msats000,47.150501,-122.755811
3721,Ophiodon elongatus,Ophiodon elongatus,USA,"Deception Pass, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999,1,Oel-43,0,43,4,0.780888,NA,msats000,48.410061,-122.681653
3722,Ophiodon elongatus,Ophiodon elongatus,USA,"North Puget Sound, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999,1,Oel-45,0,109,4,0.907884,NA,msats000,47.587642,-122.422101
3723,Ophiodon elongatus,Ophiodon elongatus,USA,"South Puget Sound, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999-2000,1,Oel-35,0,83,3,0.835848,NA,msats000,47.150501,-122.755811
3724,Ophiodon elongatus,Ophiodon elongatus,USA,"Cape Flattery, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,2001,1,Oel-35,0,93,3,0.86001,NA,msats000,48.390914,-124.703138
3725,Ophiodon elongatus,Ophiodon elongatus,USA,"Cape Flattery, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,2001,1,Oel-41,0,92,4,0.873898,NA,msats000,48.390914,-124.703138
3726,Ophiodon elongatus,Ophiodon elongatus,Canada,"Snake Island Reef, Strait of Georgia",LINGCODNPCOAST,Lingcod,Withler et al. 2003. Env Biology of Fishes 69:345-357.,0,2001,1,Oel 45,0,80,NA,0.895,NA,msats101,49.212675,-123.88854
3727,Ophiodon elongatus,Ophiodon elongatus,USA,"Strait of San Juan de Fuca, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999,1,Oel-32,0,27,3,0.82497,NA,msats000,48.167917,-123.424604
3728,Ophiodon elongatus,Ophiodon elongatus,USA,"Strait of San Juan de Fuca, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999,1,Oel-33,0,28,3,0.486214,NA,msats000,48.167917,-123.424604
3729,Ophiodon elongatus,Ophiodon elongatus,Canada,"Snake Island Reef, Strait of Georgia",LINGCODNPCOAST,Lingcod,Withler et al. 2004. Env Bio of Fishes 69:345-357.,0,2001,1,Oel 42,0,80,NA,0.909,NA,msats101,49.21213889,-122.1153611
3730,Ophiodon elongatus,Ophiodon elongatus,Canada,"Snake Island Reef, Strait of Georgia",LINGCODNPCOAST,Lingcod,Withler et al. 2004. Env Bio of Fishes 69:345-357.,0,2001,1,Oel 45,0,80,NA,0.895,NA,msats101,49.21213889,-122.1153611
3731,Ophiodon elongatus,Ophiodon elongatus,USA,"San Juan Islands, WA",LINGCODNPCOAST,Lingcod,LeClair et al. 2006 Trans of the Am Fish Soc 135:1631-1643,0,1999-2000,1,Oel-45,0,98,4,0.892159,NA,msats000,48.586601,-122.861554
